Date,Open,High,Low,Close,Adj Close,Volume
2018-03-26,1.909999966621399,2.0999999046325684,1.8609999418258667,2.0999999046325684,2.0999999046325684,4144
2018-03-27,2.1500000953674316,2.1500000953674316,2.109999895095825,2.109999895095825,2.109999895095825,537
2018-03-28,2.0999999046325684,2.0999999046325684,1.7000000476837158,2.0,2.0,3857
2018-03-29,2.0,2.0,2.0,2.0,2.0,293
2018-04-02,2.0,2.0,2.0,2.0,2.0,100
2018-04-03,1.7000000476837158,2.0,1.5099999904632568,2.0,2.0,350
2018-04-04,1.5099999904632568,2.0,1.149999976158142,1.75,1.75,11948
2018-04-05,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,100
2018-04-06,1.9500000476837158,1.9500000476837158,1.850000023841858,1.9500000476837158,1.9500000476837158,700
2018-04-09,1.600000023841858,1.899999976158142,1.2999999523162842,1.899999976158142,1.899999976158142,1150
2018-04-10,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,375
2018-04-11,1.9900000095367432,2.200000047683716,1.600000023841858,2.0299999713897705,2.0299999713897705,2393
2018-04-12,2.0,2.0,1.9900000095367432,1.9900000095367432,1.9900000095367432,400
2018-04-13,1.9900000095367432,2.25,1.9800000190734863,2.240000009536743,2.240000009536743,2867
2018-04-16,2.240000009536743,2.240000009536743,1.7999999523162842,1.7999999523162842,1.7999999523162842,988
2018-04-17,1.7999999523162842,2.0899999141693115,1.7999999523162842,2.0899999141693115,2.0899999141693115,250
2018-04-18,2.1500000953674316,2.1500000953674316,1.9500000476837158,1.9500000476837158,1.9500000476837158,902
2018-04-19,1.600000023841858,1.9600000381469727,1.600000023841858,1.9600000381469727,1.9600000381469727,723
2018-04-20,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,300
2018-04-23,2.01990008354187,2.0199999809265137,2.01990008354187,2.0199999809265137,2.0199999809265137,588
2018-04-24,2.009999990463257,2.009999990463257,2.009999990463257,2.009999990463257,2.009999990463257,100
2018-04-25,2.009999990463257,2.0299999713897705,2.009999990463257,2.0299999713897705,2.0299999713897705,230
2018-04-26,1.850000023841858,2.049999952316284,1.850000023841858,2.049999952316284,2.049999952316284,550
2018-04-27,2.0,2.0,2.0,2.0,2.0,246
2018-04-30,2.049999952316284,2.049999952316284,1.850000023841858,1.850000023841858,1.850000023841858,374
2018-05-01,2.0399999618530273,2.0399999618530273,2.0399999618530273,2.0399999618530273,2.0399999618530273,100
2018-05-02,2.0399999618530273,2.0399999618530273,2.0399999618530273,2.0399999618530273,2.0399999618530273,0
2018-05-03,2.0,2.0,2.0,2.0,2.0,142
2018-05-04,1.8600000143051147,2.200000047683716,1.8600000143051147,2.190000057220459,2.190000057220459,7110
2018-05-07,2.1500000953674316,2.1500000953674316,2.0,2.0,2.0,2160
2018-05-08,2.0399999618530273,2.0399999618530273,2.009999990463257,2.009999990463257,2.009999990463257,600
2018-05-09,2.0399999618530273,2.0399999618530273,2.0399999618530273,2.0399999618530273,2.0399999618530273,389
2018-05-10,1.7999999523162842,2.0899999141693115,1.7999999523162842,2.0399999618530273,2.0399999618530273,1590
2018-05-11,1.7999999523162842,2.0399999618530273,1.7999999523162842,2.0399999618530273,2.0399999618530273,2100
2018-05-14,2.0799999237060547,2.0799999237060547,2.059999942779541,2.059999942779541,2.059999942779541,960
2018-05-15,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,200
2018-05-16,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,100
2018-05-17,1.7999999523162842,2.0,1.690000057220459,2.0,2.0,1600
2018-05-18,2.0,2.0,2.0,2.0,2.0,200
2018-05-21,2.0399999618530273,2.0399999618530273,2.013000011444092,2.013000011444092,2.013000011444092,748
2018-05-22,1.690000057220459,2.0299999713897705,1.690000057220459,2.0299999713897705,2.0299999713897705,440
2018-05-23,2.0,2.0,2.0,2.0,2.0,212
2018-05-24,1.690000057220459,2.0,1.690000057220459,2.0,2.0,650
2018-05-25,2.0,2.0199999809265137,2.0,2.0199999809265137,2.0199999809265137,500
2018-05-29,1.6100000143051147,2.009999990463257,1.6100000143051147,2.009999990463257,2.009999990463257,200
2018-05-30,2.0,2.0,2.0,2.0,2.0,200
2018-05-31,2.0,2.0,2.0,2.0,2.0,905
2018-06-01,2.0,2.0,2.0,2.0,2.0,100
2018-06-04,2.0,2.0199999809265137,1.690000057220459,2.0199999809265137,2.0199999809265137,832
2018-06-05,1.7000000476837158,1.9900000095367432,1.6100000143051147,1.9900000095367432,1.9900000095367432,1700
2018-06-06,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,601
2018-06-07,2.009999990463257,2.009999990463257,1.75,1.75,1.75,699
